Source,Target,Type,id,label,timeset,weight
10900,10558,Undirected,265453,,,13
10907,11570,Undirected,229229,,,13
10910,10551,Undirected,231983,,,13
10911,12743,Undirected,277482,,,13
10924,10694,Undirected,235109,,,13
10936,10924,Undirected,227893,,,13
10940,12943,Undirected,243538,,,13
10946,10985,Undirected,234445,,,13
10948,10946,Undirected,288000,,,13
10953,10556,Undirected,246768,,,13
10955,10951,Undirected,225785,,,13
10982,10970,Undirected,226022,,,13
10983,10843,Undirected,236302,,,13
10987,10738,Undirected,231014,,,13
10994,10586,Undirected,229835,,,13
10994,10675,Undirected,235817,,,13
10994,10840,Undirected,229831,,,13
10994,11432,Undirected,240347,,,13
10998,10622,Undirected,238852,,,13
11008,10541,Undirected,236339,,,13
11008,10577,Undirected,236347,,,13
11040,10722,Undirected,276945,,,13
11088,11269,Undirected,254265,,,13
11092,10476,Undirected,265486,,,13
11097,11098,Undirected,226515,,,13
11138,11135,Undirected,243974,,,13
11147,10476,Undirected,226611,,,13
11165,10663,Undirected,231995,,,13
11165,10840,Undirected,228707,,,13
11165,11544,Undirected,228915,,,13
11190,10556,Undirected,291302,,,13
11210,10570,Undirected,265276,,,13
11211,10521,Undirected,249692,,,13
11214,10570,Undirected,249432,,,13
11215,11218,Undirected,284423,,,13
11216,11941,Undirected,249585,,,13
11251,11255,Undirected,254129,,,13
11255,11257,Undirected,238952,,,13
11263,10539,Undirected,269982,,,13
11263,11480,Undirected,319192,,,13
11269,10780,Undirected,261847,,,13
11269,10783,Undirected,258779,,,13
11269,11841,Undirected,254310,,,13
11269,12750,Undirected,266377,,,13
11271,11814,Undirected,250539,,,13
11313,11316,Undirected,227347,,,13
11325,11316,Undirected,227083,,,13
11375,10534,Undirected,234136,,,13
11375,10656,Undirected,261697,,,13
11379,10789,Undirected,281674,,,13
11422,10521,Undirected,241987,,,13
11422,11546,Undirected,274481,,,13
11434,10921,Undirected,292592,,,13
11442,11655,Undirected,229908,,,13
11460,11463,Undirected,239874,,,13
11461,10844,Undirected,239677,,,13
11463,11464,Undirected,239259,,,13
11465,11896,Undirected,231458,,,13
11469,10607,Undirected,282120,,,13
11469,12760,Undirected,240530,,,13
11469,13894,Undirected,295601,,,13
11479,11376,Undirected,321324,,,13
11487,10570,Undirected,285842,,,13
11508,10679,Undirected,288820,,,13
11510,10575,Undirected,279327,,,13
11520,10738,Undirected,279479,,,13
11523,10625,Undirected,238746,,,13
11530,10551,Undirected,256468,,,13
11557,10545,Undirected,229038,,,13
11557,10607,Undirected,232835,,,13
11557,11565,Undirected,254070,,,13
11564,10542,Undirected,276689,,,13
11564,10843,Undirected,262022,,,13
11567,11701,Undirected,253838,,,13
11633,10694,Undirected,237351,,,13
11633,13643,Undirected,270733,,,13
11640,12206,Undirected,291814,,,13
11674,10472,Undirected,233844,,,13
11674,10557,Undirected,233829,,,13
11674,11375,Undirected,234013,,,13
11699,11422,Undirected,281090,,,13
11701,10908,Undirected,253625,,,13
11748,10638,Undirected,261711,,,13
11750,10940,Undirected,239176,,,13
11756,11459,Undirected,239862,,,13
11771,10551,Undirected,247782,,,13
11811,10561,Undirected,284947,,,13
11814,10575,Undirected,260416,,,13
11815,10843,Undirected,247073,,,13
11815,12315,Undirected,235208,,,13
11816,10566,Undirected,236259,,,13
11816,11289,Undirected,260145,,,13
11838,10711,Undirected,272503,,,13
11865,12064,Undirected,274362,,,13
11885,13173,Undirected,243921,,,13
11911,14040,Undirected,271475,,,13
11924,10476,Undirected,257675,,,13
11979,11131,Undirected,275026,,,13
11995,10747,Undirected,264514,,,13
12002,10906,Undirected,253665,,,13
12002,10908,Undirected,253907,,,13
12025,10722,Undirected,232127,,,13
12059,15357,Undirected,281060,,,13
12060,10521,Undirected,291851,,,13
12096,10578,Undirected,244056,,,13
12121,10946,Undirected,284379,,,13
12132,10802,Undirected,277965,,,13
12132,10805,Undirected,277969,,,13
12135,10561,Undirected,266528,,,13
12135,10566,Undirected,267565,,,13
12135,10711,Undirected,251049,,,13
12206,10947,Undirected,245716,,,13
12218,10541,Undirected,243778,,,13
12218,10560,Undirected,244483,,,13
12218,10711,Undirected,244488,,,13
12233,10570,Undirected,265256,,,13
12295,13081,Undirected,242936,,,13
12297,12318,Undirected,235156,,,13
12297,14280,Undirected,254750,,,13
12297,15699,Undirected,305498,,,13
12299,12315,Undirected,235198,,,13
12299,14297,Undirected,343082,,,13
12300,12305,Undirected,235061,,,13
12300,12318,Undirected,235157,,,13
12300,15698,Undirected,278115,,,13
12339,12337,Undirected,235224,,,13
12443,10532,Undirected,301891,,,13
12520,10570,Undirected,265255,,,13
12560,11312,Undirected,240927,,,13
12588,10800,Undirected,269550,,,13
12588,10806,Undirected,277853,,,13
12588,14825,Undirected,281455,,,13
12607,12608,Undirected,241830,,,13
12607,12609,Undirected,241829,,,13
12744,10804,Undirected,242674,,,13
12746,10711,Undirected,266618,,,13
12746,12135,Undirected,266649,,,13
12746,15394,Undirected,274714,,,13
12748,10577,Undirected,323300,,,13
12748,12938,Undirected,266640,,,13
12811,10588,Undirected,269101,,,13
12857,12858,Undirected,264705,,,13
12938,11939,Undirected,266427,,,13
13052,10532,Undirected,292574,,,13
13079,12294,Undirected,242912,,,13
13155,11469,Undirected,243601,,,13
13168,10910,Undirected,263839,,,13
13173,10617,Undirected,270157,,,13
13206,13208,Undirected,244152,,,13
14018,10551,Undirected,309504,,,13
14296,12315,Undirected,305521,,,13
14300,14291,Undirected,343060,,,13
14359,10521,Undirected,255588,,,13
14407,14412,Undirected,255701,,,13
15013,17485,Undirected,307952,,,13
15251,14825,Undirected,292817,,,13
15394,10711,Undirected,274780,,,13
15833,15835,Undirected,373077,,,13
15987,15989,Undirected,283202,,,13
16431,10576,Undirected,290372,,,13
16435,10576,Undirected,290375,,,13
10472,11557,Undirected,234097,,,12
10472,17485,Undirected,307962,,,12
10475,10476,Undirected,224710,,,12
10476,11112,Undirected,267869,,,12
10476,11432,Undirected,235382,,,12
10476,11638,Undirected,229786,,,12
10476,11649,Undirected,229827,,,12
10476,15083,Undirected,268825,,,12
10477,10553,Undirected,239518,,,12
10477,11364,Undirected,232455,,,12
10477,11375,Undirected,249785,,,12
10499,10679,Undirected,254621,,,12
10499,10711,Undirected,254619,,,12
10502,10561,Undirected,328550,,,12
10502,12247,Undirected,274810,,,12
10504,10535,Undirected,259985,,,12
10504,11088,Undirected,254362,,,12
10521,10738,Undirected,232963,,,12
10521,11898,Undirected,271889,,,12
10525,14874,Undirected,270874,,,12
10526,10542,Undirected,234239,,,12
10528,10556,Undirected,246904,,,12
10528,11976,Undirected,285481,,,12
10529,11971,Undirected,285490,,,12
10529,14874,Undirected,270898,,,12
10529,15357,Undirected,281088,,,12
10530,10550,Undirected,235033,,,12
10530,10769,Undirected,261666,,,12
10530,11748,Undirected,254762,,,12
10530,11817,Undirected,261667,,,12
10530,12858,Undirected,248874,,,12
10532,10542,Undirected,238239,,,12
10532,10552,Undirected,297650,,,12
10532,10683,Undirected,231888,,,12
10532,10876,Undirected,249189,,,12
10532,10912,Undirected,274335,,,12
10532,11028,Undirected,276030,,,12
10532,11138,Undirected,279177,,,12
10532,12213,Undirected,273396,,,12
10532,12490,Undirected,255188,,,12
10532,14335,Undirected,298013,,,12
10533,10888,Undirected,266932,,,12
10535,11112,Undirected,267872,,,12
10535,11247,Undirected,278994,,,12
10535,11390,Undirected,232732,,,12
10535,11432,Undirected,242080,,,12
10535,11513,Undirected,228626,,,12
10535,12170,Undirected,233427,,,12
10536,10539,Undirected,338500,,,12
10537,10542,Undirected,251823,,,12
10538,10558,Undirected,240973,,,12
10538,10575,Undirected,240932,,,12
10539,10640,Undirected,313991,,,12
10539,10643,Undirected,294103,,,12
10539,10804,Undirected,281911,,,12
10541,10587,Undirected,224562,,,12
10541,10841,Undirected,225428,,,12
10541,11432,Undirected,246610,,,12
10542,10521,Undirected,233354,,,12
10542,10953,Undirected,242411,,,12
10542,11269,Undirected,260452,,,12
10542,11289,Undirected,233351,,,12
10551,10664,Undirected,247319,,,12
10551,11469,Undirected,235567,,,12
10551,11748,Undirected,247845,,,12
10551,13521,Undirected,247739,,,12
10552,10476,Undirected,246964,,,12
10552,10570,Undirected,260548,,,12
10552,10829,Undirected,262110,,,12
10552,11972,Undirected,236950,,,12
10552,15557,Undirected,276478,,,12
10553,11816,Undirected,236010,,,12
10556,10544,Undirected,224688,,,12
10556,11439,Undirected,235718,,,12
10556,11553,Undirected,259045,,,12
10556,12750,Undirected,269920,,,12
10556,14842,Undirected,265722,,,12
10556,15601,Undirected,276990,,,12
10556,15838,Undirected,283674,,,12
10557,10628,Undirected,232881,,,12
10557,11165,Undirected,229117,,,12
10557,11508,Undirected,229612,,,12
10557,11971,Undirected,285671,,,12
10558,10587,Undirected,236078,,,12
10558,11025,Undirected,228890,,,12
10558,11294,Undirected,233060,,,12
10558,11428,Undirected,253830,,,12
10558,11432,Undirected,228289,,,12
10558,11821,Undirected,230973,,,12
10558,11986,Undirected,234221,,,12
10558,16327,Undirected,288607,,,12
10559,10793,Undirected,225172,,,12
10560,11872,Undirected,299324,,,12
10561,10476,Undirected,246870,,,12
10561,10793,Undirected,225179,,,12
10561,12744,Undirected,257160,,,12
10565,11431,Undirected,228124,,,12
10565,11755,Undirected,263602,,,12
10567,11008,Undirected,260217,,,12
10569,10790,Undirected,266670,,,12
10570,10804,Undirected,231097,,,12
10571,10742,Undirected,230854,,,12
10571,11083,Undirected,247351,,,12
10571,11765,Undirected,230437,,,12
10571,11981,Undirected,260710,,,12
10571,12839,Undirected,242783,,,12
10575,11557,Undirected,234024,,,12
10575,11922,Undirected,258755,,,12
10576,10989,Undirected,309750,,,12
10577,10677,Undirected,283678,,,12
10577,10771,Undirected,254568,,,12
10577,11872,Undirected,286929,,,12
10577,12435,Undirected,301487,,,12
10577,12919,Undirected,256938,,,12
10577,14868,Undirected,267450,,,12
10577,15647,Undirected,288894,,,12
10577,15649,Undirected,288993,,,12
10577,16380,Undirected,289477,,,12
10613,10477,Undirected,251510,,,12
10621,10532,Undirected,308651,,,12
10628,10629,Undirected,268771,,,12
10638,10544,Undirected,246701,,,12
10638,10588,Undirected,246706,,,12
10638,10839,Undirected,242316,,,12
10638,10996,Undirected,225939,,,12
10638,11447,Undirected,246702,,,12
10638,12839,Undirected,240213,,,12
10640,10541,Undirected,242552,,,12
10640,10946,Undirected,250979,,,12
10643,10472,Undirected,355529,,,12
10643,10532,Undirected,295515,,,12
10643,10729,Undirected,247416,,,12
10643,10953,Undirected,319136,,,12
10647,10575,Undirected,244452,,,12
10656,10550,Undirected,249409,,,12
10656,10711,Undirected,258668,,,12
10657,12116,Undirected,264436,,,12
10664,10638,Undirected,225910,,,12
10667,10645,Undirected,224796,,,12
10679,10840,Undirected,242219,,,12
10679,11025,Undirected,242204,,,12
10679,11470,Undirected,295609,,,12
10679,11820,Undirected,230955,,,12
10679,12128,Undirected,232689,,,12
10679,12319,Undirected,269116,,,12
10679,13033,Undirected,245485,,,12
10685,10953,Undirected,245938,,,12
10685,12214,Undirected,256805,,,12
10687,10722,Undirected,232132,,,12
10689,11027,Undirected,273393,,,12
10691,10873,Undirected,226764,,,12
10692,10687,Undirected,225045,,,12
10692,11633,Undirected,254820,,,12
10693,10551,Undirected,270846,,,12
10698,10859,Undirected,225552,,,12
10698,11023,Undirected,226058,,,12
10698,11967,Undirected,231697,,,12
10698,13328,Undirected,245453,,,12
10698,13704,Undirected,249321,,,12
10702,10827,Undirected,225467,,,12
10702,11508,Undirected,228839,,,12
10706,10625,Undirected,227790,,,12
10706,11029,Undirected,256145,,,12
10711,10735,Undirected,247414,,,12
10711,10808,Undirected,266622,,,12
10711,11820,Undirected,230917,,,12
10711,12128,Undirected,266783,,,12
10727,10641,Undirected,241038,,,12
10729,10738,Undirected,247422,,,12
10736,10577,Undirected,274839,,,12
10738,10986,Undirected,230997,,,12
10747,10804,Undirected,270459,,,12
10747,11140,Undirected,359263,,,12
10747,11165,Undirected,229132,,,12
10747,11210,Undirected,265263,,,12
10747,11215,Undirected,249741,,,12
10747,11469,Undirected,231149,,,12
10749,10551,Undirected,338417,,,12
10754,10752,Undirected,228523,,,12
10755,10761,Undirected,257273,,,12
10755,11886,Undirected,250684,,,12
10761,10551,Undirected,230026,,,12
10761,11886,Undirected,244895,,,12
10769,10605,Undirected,230899,,,12
10769,11276,Undirected,258418,,,12
10769,13747,Undirected,249819,,,12
10769,14412,Undirected,256198,,,12
10771,11469,Undirected,231114,,,12
10773,10769,Undirected,225071,,,12
10773,10789,Undirected,271381,,,12
10774,10542,Undirected,260051,,,12
10774,10677,Undirected,283720,,,12
10789,15509,Undirected,282001,,,12
10790,10804,Undirected,229482,,,12
10791,10780,Undirected,225124,,,12
10800,12636,Undirected,240376,,,12
10801,10813,Undirected,300527,,,12
10801,12889,Undirected,277978,,,12
10802,10556,Undirected,240380,,,12
10802,12042,Undirected,272251,,,12
10802,12636,Undirected,240381,,,12
10804,10605,Undirected,270182,,,12
10804,11366,Undirected,229358,,,12
10804,11449,Undirected,232644,,,12
10804,11841,Undirected,242663,,,12
10804,12131,Undirected,242664,,,12
10805,12045,Undirected,266585,,,12
10805,12242,Undirected,277985,,,12
10806,10813,Undirected,277863,,,12
10813,10805,Undirected,255260,,,12
10818,10532,Undirected,271751,,,12
10818,10816,Undirected,254954,,,12
10818,13517,Undirected,254955,,,12
10827,10831,Undirected,225519,,,12
10827,11424,Undirected,233994,,,12
10827,11987,Undirected,232901,,,12
10828,10844,Undirected,302880,,,12
10829,10679,Undirected,257577,,,12
10829,10702,Undirected,228537,,,12
10829,11165,Undirected,248567,,,12
10829,12179,Undirected,234105,,,12
10832,10611,Undirected,268921,,,12
10843,10628,Undirected,232869,,,12
10844,10584,Undirected,242405,,,12
10844,10605,Undirected,233746,,,12
10844,10609,Undirected,249769,,,12
10844,11507,Undirected,228835,,,12
10844,11585,Undirected,242406,,,12
10844,12113,Undirected,233741,,,12
10845,10476,Undirected,225487,,,12
10845,10573,Undirected,275297,,,12
10849,10685,Undirected,248901,,,12
10861,10698,Undirected,225626,,,12
10889,10888,Undirected,273703,,,12
10890,10888,Undirected,273682,,,12
10891,10528,Undirected,274086,,,12
10892,10692,Undirected,237987,,,12
10898,10901,Undirected,245203,,,12
10901,10698,Undirected,245216,,,12
10908,12004,Undirected,253856,,,12
10909,10552,Undirected,243698,,,12
10909,10619,Undirected,243847,,,12
10910,10476,Undirected,243763,,,12
10910,11156,Undirected,263841,,,12
10910,11571,Undirected,272733,,,12
10921,10922,Undirected,238983,,,12
10921,10924,Undirected,255458,,,12
10924,10926,Undirected,225691,,,12
10924,10929,Undirected,225695,,,12
10938,10706,Undirected,254791,,,12
10940,10561,Undirected,235400,,,12
10940,11555,Undirected,265050,,,12
10947,10970,Undirected,225846,,,12
10953,10472,Undirected,248582,,,12
10953,10561,Undirected,242584,,,12
10953,10640,Undirected,253608,,,12
10953,10845,Undirected,260059,,,12
10953,11896,Undirected,231461,,,12
10953,12645,Undirected,246091,,,12
10955,10958,Undirected,225784,,,12
10963,11817,Undirected,239131,,,12
10982,10946,Undirected,271292,,,12
10983,10556,Undirected,230942,,,12
10987,10570,Undirected,263583,,,12
10994,10544,Undirected,260403,,,12
10994,11565,Undirected,258533,,,12
11016,10532,Undirected,226100,,,12
11029,10698,Undirected,226080,,,12
11036,10698,Undirected,255133,,,12
11093,11098,Undirected,226510,,,12
11101,11165,Undirected,255241,,,12
11105,11108,Undirected,226406,,,12
11129,11131,Undirected,227739,,,12
11131,14423,Undirected,324099,,,12
11140,10532,Undirected,233303,,,12
11140,10537,Undirected,241424,,,12
11140,10565,Undirected,232349,,,12
11140,11557,Undirected,233316,,,12
11149,11569,Undirected,229202,,,12
11155,10476,Undirected,243758,,,12
11156,11149,Undirected,263808,,,12
11165,11366,Undirected,284927,,,12
11165,11424,Undirected,248890,,,12
11165,11534,Undirected,228904,,,12
11188,10476,Undirected,226686,,,12
11188,10477,Undirected,229788,,,12
11213,11215,Undirected,229825,,,12
11214,10571,Undirected,226758,,,12
11216,10476,Undirected,235285,,,12
11263,10530,Undirected,295846,,,12
11263,11479,Undirected,243634,,,12
11269,10808,Undirected,266378,,,12
11271,10800,Undirected,245525,,,12
11279,10569,Undirected,240516,,,12
11289,10525,Undirected,260501,,,12
11289,10556,Undirected,230946,,,12
11289,10565,Undirected,274960,,,12
11289,11317,Undirected,227304,,,12
11289,11324,Undirected,232330,,,12
11289,11748,Undirected,236049,,,12
11292,11317,Undirected,227609,,,12
11313,11320,Undirected,233150,,,12
11316,11303,Undirected,227509,,,12
11318,11325,Undirected,227287,,,12
11374,10559,Undirected,228089,,,12
11380,11131,Undirected,275004,,,12
11422,10542,Undirected,242000,,,12
11423,11769,Undirected,292268,,,12
11460,11459,Undirected,252902,,,12
11465,11881,Undirected,239265,,,12
11469,12333,Undirected,295586,,,12
11476,10800,Undirected,240436,,,12
11476,12744,Undirected,257148,,,12
